Source;Target;Weight
Inicial;1Bf9sZvBHPFGVPX71WX2njhd1NXKv5y7v5;629685078
3B1kaVVFLmshRi8AHaHQGoKuZF1tfparA2;1JnvfeFKGqhUFgNg8SGAPv3tBBmerCzQ9H;855334
3B1kaVVFLmshRi8AHaHQGoKuZF1tfparA2;39YNGip6v8JLTBJAtx7z3WvhPmqoBvg7DK;41113697
bc1q76xhkeaqq3grv4va3k6kegjz79xhkz0svkxev9;39YNGip6v8JLTBJAtx7z3WvhPmqoBvg7DK;41113697
bc1q76xhkeaqq3grv4va3k6kegjz79xhkz0svkxev9;33UGy4dW1LoAstFVpfHze6qWzG9H8GWZ2U;162215
38xW9aTxDkE1wLPwmfMKKbFFWDTADfmLP3;33UGy4dW1LoAstFVpfHze6qWzG9H8GWZ2U;162215
3FBrgVCjJUBc8NWWmLSHtKWn5im32LjCdH;bc1qrft656js2lv2rtfnaxfjm7wjg9w8g9xzczar4p;5681311
3PVN8JDdTeeyo9AhJYMhnFrH1SiYQLhgfw;1GTYHKTCkfzoYkRrFd22gGBcyjJM5KgTsW;4487327.795
3FPRD8W4fcwwKeMqF6oHjn3tSxmVuffYRT;1GTYHKTCkfzoYkRrFd22gGBcyjJM5KgTsW;4333226.885
3AqW6Mc5JAiCKAmQiAoNjbN6fzHmSGowWq;1GTYHKTCkfzoYkRrFd22gGBcyjJM5KgTsW;3024454.077
37z2GDaF2D6rBfRSmSjzswfQWLAwagEgcX;1GTYHKTCkfzoYkRrFd22gGBcyjJM5KgTsW;2859759.619
332wxuqqxYmEgn5zCyLWfaerrGvDapGz6c;1GTYHKTCkfzoYkRrFd22gGBcyjJM5KgTsW;2456871.494
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1GTYHKTCkfzoYkRrFd22gGBcyjJM5KgTsW;1929186.833
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1GTYHKTCkfzoYkRrFd22gGBcyjJM5KgTsW;1716259.297
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1Eqk1sivATSYVeL6xXBqYizPCmbByFwFbb;363260
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1LkxB6b7giAk1JuHbWcHV8hiNQgDNJNYi;10679220
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;387416660
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;16dBxXWAyfHJRQA26LRMvH1GSqsSWr12Dv;295810
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1qnsmqje2pp2hf5g334cykslav4jmfk3tsqm9d5f;632040
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;3FZKot9ffKazTR1sGMNh1SgTdeppHN1QMK;631560
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1MbT4dLy2SwtVYV1YUfk8XZH8mgKmNTv4L;3312430
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;3GnwuABS33oK8Ph4RBpE8XZpxNJCEnDNeR;3242160
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;19PNuwYUBtvYgv4qE3pA9NKzZpBve4JKTC;814674
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1C5t9nXT4wN6c3EMiRAb6Uq9NRyxcqXKFg;980000
bc1qv2nm0ajkhmduh0j0kyt50p0htuwg5vrlaf3sqc;1GTYHKTCkfzoYkRrFd22gGBcyjJM5KgTsW;1716259.297
bc1qv2nm0ajkhmduh0j0kyt50p0htuwg5vrlaf3sqc;1Eqk1sivATSYVeL6xXBqYizPCmbByFwFbb;363260
3KFBymBVhYRCY1BeGdaZ6AUCPnZ3qEq3jA;1Eqk1sivATSYVeL6xXBqYizPCmbByFwFbb;363260
33sLHAT7ZnPbu2YWYBfUar73qRbDbgjmvk;1LkxB6b7giAk1JuHbWcHV8hiNQgDNJNYi;10679220
