Source;Target;Weight
Inicial;1DSh7vX6ed2cgTeKPwufV5i4hSi4pp373h;737240893
1CUTyyxgbKvtCdoYmceQJCZLXCde5akiX2;1KrFBorxqbuYwFmKYongfb12juqZXZZUCZ;282775
1CUTyyxgbKvtCdoYmceQJCZLXCde5akiX2;1CUTyyxgbKvtCdoYmceQJCZLXCde5akiX2;131744238
1CUTyyxgbKvtCdoYmceQJCZLXCde5akiX2;1LqNV5FhrHdsMPuFhZ7KXM9Nsq22jj5VuA;11567781
1CUTyyxgbKvtCdoYmceQJCZLXCde5akiX2;1CUTyyxgbKvtCdoYmceQJCZLXCde5akiX2;211171593
14TGVSniCUfMh4w8ygrctWkXVsxmTfqswt;1CUTyyxgbKvtCdoYmceQJCZLXCde5akiX2;131744238
14TGVSniCUfMh4w8ygrctWkXVsxmTfqswt;1LqNV5FhrHdsMPuFhZ7KXM9Nsq22jj5VuA;11567781
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1LqNV5FhrHdsMPuFhZ7KXM9Nsq22jj5VuA;11567781
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1CUTyyxgbKvtCdoYmceQJCZLXCde5akiX2;211171593
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3FvuoSBbjQVCwiovY2uMLveidJctzbcBY9;136311
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;37S57swBdx3ZEAFtou9xupCyxWSKpe6Nu6;1451719.263
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;37S57swBdx3ZEAFtou9xupCyxWSKpe6Nu6;2561995.429
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;15Gm9CMVQafeMS1cyP39tps1o97bAagLKG;27000000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3LmfEGEB2DheR9bVosCvzdVCUPARFBKNCW;4067318
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3HY1aeZDe8M2aUAmvMfk2FoPa7B8WagBoV;136552
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;39v1ch8LRBnh4Zs2yubjR4CcPxEs6PNjyH;1150000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;32vNAcX5CKzTPkHwW56MXibH92hQx8epDn;334770.2596
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1q4uphhuv7je6t8kech4ltg0n8v5y4y4v7wfeewz;154929.3556
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g;230015158.4
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1CZu4vX7LotaTEHQFuobpYPiiji7ZFbFcd;802723
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;36diLGG8U2LqVUEakEi3KqqyozHChiKHfG;85830
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;13NjSj2NuA9WCbQSGZpSMzS9Y8YvyqmFCJ;97377
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3D8Hcp1dQtaFnhKSLBFzicz2j5XwMLMgz1;414536.6371
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1q7uxengfs9dy8shx0f3j9k747nn3cwh9z99nq54;441624.628
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1BseTYe1zczVuDAdEMRqs2qsy57ELeefnY;71551.34115
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3D8Hcp1dQtaFnhKSLBFzicz2j5XwMLMgz1;5664041.363
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;38d35AwPa1T1tNdYnqrD7G1mzaTutfaKU8;6000000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1K6hsgDCRJKZFsxwCT9RF4UBTCnXGMgpEA;4319640.133
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1GpGvNh3SqnqJSbK7QCaz5ZV6L1DQJf4Zd;51749.2888
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1K6hsgDCRJKZFsxwCT9RF4UBTCnXGMgpEA;484110.619
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1GpGvNh3SqnqJSbK7QCaz5ZV6L1DQJf4Zd;5799.645216
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;34aFvsNkMyCnpMRzN7W1xsiEa84a7hsXSJ;3033681
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1qjmzeyv0cg9we25v6t6cv5j7hfpfze3spd02dxm;9635578
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;38zsgZjRg6kfJQt1oPshQem1iKvSzuYP1v;13700000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1q6r4vp0sd66k78rra2ynuwghqhk62afvsretfep;2200149
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1Q36hJ6G8p1R1cM7rBcMy75DV9Dkzr2g8d;2720588
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1MWRckpPF8h1ovuckb41yEUxEn8ZVJjmek;30000000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3DvyJu5HVxr27wdrctp429bSTgM6iudSgj;12163631
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3PCkt5e6prmXeqRSGVgWHnLeeVix85YmkG;1450387.633
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;13ja7W3YiH67CjKivFt7yFHg6k7FW4AR9c;683200
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3NpVBTqo9ufeDepnEzoBsXXQYDBjGHzgRa;5723336
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1Lbvhw1dNuELHY29zP5CbmyiqVaqkgVHDy;632500
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3HEbF5N2pP6CZWKsCSkzbC5oR6R9doLkG3;1395300
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1DuRmXMs6KGkk5vnmtvVPhxT8A77grrgpy;1507189
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1qgrlt59vg08vqguqg3vluqxr2e4mkmlw549q6nk;10976247
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1qr39rargsp8yddgjp3gc4x8mtnht6mezqmx6jq5;2740000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;14V6ovHg2RoeEfKU32RsrF1BNEk6nFNJRY;13000000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3N4LnvkGWBNDxWFVQNUyYfwVwsYgmTkHEP;10613365
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1B2FJ8GZP9mqrdrVQvHkqQSwEBcZZYVZYR;25110766
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;12k9LXcH5CWAJ2KYW7pM1cvctdMNgfTxAa;25600000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1FxoKcfH6kjup1hMuKRnNBNw4jPtEws5bM;1250000000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3GnXHRbyCTDk7RQJb3np8yk92t4AKcPghc;4300000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;14oKJfewUFvWtGFiL8koYyvHRo3JazJ5CM;780000
