Source;Target;Weight
Inicial;18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX;735469922
3MBtaAxw6yBFC56MM7fXn4yBRYSRYcQ1EL;1KPYMy1ts5fWFAxVGSetmoyEycciUsUWTY;87027
1KSWotXoUL1fspRYH1MpjvG6jcHbEPkaiA;14aYT9HfXyHHoiYNUmH3ojkWeaBGdtx6aq;196010
1EuteJgD2X1J65aXxUvmi5cwwRQEKaxHoQ;1CTDVTsF7PrbiuXAcozvS8FnQufs4L7KZb;197600
1EuteJgD2X1J65aXxUvmi5cwwRQEKaxHoQ;1EuteJgD2X1J65aXxUvmi5cwwRQEKaxHoQ;82838354
bc1qw72fx5qrv07jvskkk7l9l25qk2x4encw8y7c5g;1EuteJgD2X1J65aXxUvmi5cwwRQEKaxHoQ;82838354
bc1qw72fx5qrv07jvskkk7l9l25qk2x4encw8y7c5g;bc1qxd7c9nuwa9sc9qffzq6nv5yq5c42nvda0e74gf;19511.75726
bc1qw72fx5qrv07jvskkk7l9l25qk2x4encw8y7c5g;1APGNALm6ABwP6Nk5hvwNpvN95JJ4JSN6G;977754.5631
bc1qw72fx5qrv07jvskkk7l9l25qk2x4encw8y7c5g;bc1qxd7c9nuwa9sc9qffzq6nv5yq5c42nvda0e74gf;19661.24274
1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;bc1qxd7c9nuwa9sc9qffzq6nv5yq5c42nvda0e74gf;19511.75726
1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;1APGNALm6ABwP6Nk5hvwNpvN95JJ4JSN6G;977754.5631
1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;bc1qxd7c9nuwa9sc9qffzq6nv5yq5c42nvda0e74gf;19661.24274
1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;1APGNALm6ABwP6Nk5hvwNpvN95JJ4JSN6G;985245.4369
bc1qssrpwaaqesp0uws5wqudet87xxdam9llyygju5;1APGNALm6ABwP6Nk5hvwNpvN95JJ4JSN6G;977754.5631
bc1qssrpwaaqesp0uws5wqudet87xxdam9llyygju5;bc1qxd7c9nuwa9sc9qffzq6nv5yq5c42nvda0e74gf;19661.24274
bc1qssrpwaaqesp0uws5wqudet87xxdam9llyygju5;14B6AdEhiTuSC2y46PiGb3GkcQPEKhdFMT;207115.8557
bc1qssrpwaaqesp0uws5wqudet87xxdam9llyygju5;1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;14223.33085
bc1qssrpwaaqesp0uws5wqudet87xxdam9llyygju5;14B6AdEhiTuSC2y46PiGb3GkcQPEKhdFMT;15445.14432
bc1qssrpwaaqesp0uws5wqudet87xxdam9llyygju5;1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;1060.669146
bc1qssrpwaaqesp0uws5wqudet87xxdam9llyygju5;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;116670.2219
bc1qssrpwaaqesp0uws5wqudet87xxdam9llyygju5;bc1qxd7c9nuwa9sc9qffzq6nv5yq5c42nvda0e74gf;19661.24274
18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX;1APGNALm6ABwP6Nk5hvwNpvN95JJ4JSN6G;985245.4369
18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX;14B6AdEhiTuSC2y46PiGb3GkcQPEKhdFMT;207115.8557
18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX;1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;14223.33085
bc1qdedq0g0gpn7ak0w7k3ujza3kushtlneumhqlhd;14B6AdEhiTuSC2y46PiGb3GkcQPEKhdFMT;207115.8557
bc1qdedq0g0gpn7ak0w7k3ujza3kushtlneumhqlhd;1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;14223.33085
bc1qcyh7z75amty2y7vp52a2ma3jg742lhxxqv65pl;1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;14223.33085
bc1qcyh7z75amty2y7vp52a2ma3jg742lhxxqv65pl;14B6AdEhiTuSC2y46PiGb3GkcQPEKhdFMT;15445.14432
37844YhgLSXUUkLFdAfYbXWYqaMsBNSaLj;14B6AdEhiTuSC2y46PiGb3GkcQPEKhdFMT;15445.14432
bc1qq5qeug5zzqrv8heeyl6uec60u97mf6wcysmry4;1NRHPmPMF3dKxuEbjrEDaksBsPto7AHUci;1060.669146
bc1qq5qeug5zzqrv8heeyl6uec60u97mf6wcysmry4;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;116670.2219
37EjBS5t2Btua2guVnPBypmcn5zZii9Ef6;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;116670.2219
37EjBS5t2Btua2guVnPBypmcn5zZii9Ef6;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;111810.9437
bc1q4s9tr3cxtvh5z63tpl2lzghvhknualuxp5pzv8;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;111810.9437
bc1q4s9tr3cxtvh5z63tpl2lzghvhknualuxp5pzv8;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;5073.71521
bc1q4s9tr3cxtvh5z63tpl2lzghvhknualuxp5pzv8;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;109138.7288
bc1q4s9tr3cxtvh5z63tpl2lzghvhknualuxp5pzv8;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;112081.6583
bc1q4s9tr3cxtvh5z63tpl2lzghvhknualuxp5pzv8;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;106047.343
bc1q4s9tr3cxtvh5z63tpl2lzghvhknualuxp5pzv8;1PDjbiF7c4rYcVLdA1DQXBsdDhaoVmLb4m;388526722
bc1q6nlp57jscersr4t2h3lrner2gwwz3jl84umdz4;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;5073.71521
bc1q6nlp57jscersr4t2h3lrner2gwwz3jl84umdz4;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;111810.9437
3Ka2wVffvcohP8nno5hwXYQtsRp4FLo4Jt;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;109138.7288
3Ka2wVffvcohP8nno5hwXYQtsRp4FLo4Jt;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;112081.6583
bc1qy0qsgcq39hrp06jde86yslw6hy9l05nx0ecph4;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;112081.6583
bc1qy0qsgcq39hrp06jde86yslw6hy9l05nx0ecph4;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;103356.6923
bc1qy0qsgcq39hrp06jde86yslw6hy9l05nx0ecph4;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;113452.6967
bc1qy0qsgcq39hrp06jde86yslw6hy9l05nx0ecph4;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;106047.343
1AGQkKqQhF3mVwCqjrsfEmsmvbYpnYKBGz;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;103356.6923
1AGQkKqQhF3mVwCqjrsfEmsmvbYpnYKBGz;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;113452.6967
1FZ37sw3axCAH2sUWidX9KtEAsfJbxt77o;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;113452.6967
1FZ37sw3axCAH2sUWidX9KtEAsfJbxt77o;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;106047.343
17buW13Trd9MFdVU5z5roD4uXrBe4zTv3H;1EYVzsm4W2uDQkqS47C1e2JU25FvCs2JiC;106047.343
17buW13Trd9MFdVU5z5roD4uXrBe4zTv3H;1PDjbiF7c4rYcVLdA1DQXBsdDhaoVmLb4m;388526722
15k619CpJNdrCa1Gh85Mdsh6tnPzRksBQe;1PDjbiF7c4rYcVLdA1DQXBsdDhaoVmLb4m;388526722
15k619CpJNdrCa1Gh85Mdsh6tnPzRksBQe;16Gt5HMcCfzxsnmYGss9PjkmwY3CbpHjz8;500000000
3AcpdiEd2GePWJDMQHsH49WuE8373SfxbL;16Gt5HMcCfzxsnmYGss9PjkmwY3CbpHjz8;500000000
