Source;Target;Weight
Inicial;1Bf9sZvBHPFGVPX71WX2njhd1NXKv5y7v5;736989090
bc1qz5paep52u5mpdqgum32z8r2tmam27jlvljl824;1Ev3FHA66kRn3hQSxJ9v1MVPivw5AxE9sw;35260
bc1qz5paep52u5mpdqgum32z8r2tmam27jlvljl824;1CkSnd1ZVdaVUzVEetuMGSRjYVbhiroWRo;135564
bc1qz5paep52u5mpdqgum32z8r2tmam27jlvljl824;1C4EUE5zc2VdfZQem83gXNhyoKT2baSA3w;1035485
bc1qz5paep52u5mpdqgum32z8r2tmam27jlvljl824;bc1q4n0qlh4nluqas6jhy5h0u7hu2kq3rqqgg8r7ud;2483575585
1GcFoUXuJJ4JsmvUQAjSxAFowGSkuxNFPX;1CkSnd1ZVdaVUzVEetuMGSRjYVbhiroWRo;135564
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1C4EUE5zc2VdfZQem83gXNhyoKT2baSA3w;1035485
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1q4n0qlh4nluqas6jhy5h0u7hu2kq3rqqgg8r7ud;2483575585
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;17tepL38PCCxXwjE5f5A2mRASGKXD6N33p;997735.116
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1NGw8r13SyS816fNd1ZGm4V5rVEHAXfCWw;388082.0371
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;381g2h3AUVmEoBJVGn46TztqftW4iVK8TP;89002.02831
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1FpNqS8EJjezCjNyHwDxinSTnkpD5pKphJ;276561
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1q8whqmjlkffcd7gwuwvcjpfmslz7z4saxmvewxe;3270969
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;17Bx7Ljb9mD1mrwn2BJZX8tSh8juAWhFLz;1040000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;483298
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;15pEtXrUhsXdKTzV3fdKwm3gHGd4sfZP4U;10100000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;16cc4dCceSWZf5hPZ6mRJLyaBWc9qgD7TK;115441
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1AYUf7adZShBwz5WYV1xE8cFTRtEnjkrZp;56817
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3D5BBTkuGepb5sNmWDiLzUGg9aJt8JTxd9;989110
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3AdJBv14VN6m4rusqCg39gLnEfxS3BmU9h;197243.8408
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3AdJBv14VN6m4rusqCg39gLnEfxS3BmU9h;224132.3137
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;3AdJBv14VN6m4rusqCg39gLnEfxS3BmU9h;214775.9669
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1BN9c4gfBtzp1wuqx5oUfpngkqwcURHeYM;1244274
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;1JocsVrDdhaPrWRJVqLtr9fdhaWwSvuien;448000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;249262
39VgGLvtWE8FnTYHYoUxDHFWyWZntJ5KGe;bc1q4n0qlh4nluqas6jhy5h0u7hu2kq3rqqgg8r7ud;2483575585
39VgGLvtWE8FnTYHYoUxDHFWyWZntJ5KGe;1C4EUE5zc2VdfZQem83gXNhyoKT2baSA3w;1035485
36eVFgSS5QGz6pXTaFzNBTteZcb9BkdxtZ;1Kim75KBKFjQZWygBqNGyfXdvALNLW19kL;6059487
36eVFgSS5QGz6pXTaFzNBTteZcb9BkdxtZ;bc1q4n0qlh4nluqas6jhy5h0u7hu2kq3rqqgg8r7ud;2483575585
339oNxgeJbE2wRnbex6YPWXN6ttA2mVXQT;1KSHbAoLb6gmXzyhb3NREHowgN9uiCDMwq;5300209
339oNxgeJbE2wRnbex6YPWXN6ttA2mVXQT;1Kim75KBKFjQZWygBqNGyfXdvALNLW19kL;6059487
bc1q3xwwucn5xjfxk7dth9jkma7u3ccqgw3mt84dhj;bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;235264001
bc1q3xwwucn5xjfxk7dth9jkma7u3ccqgw3mt84dhj;1KSHbAoLb6gmXzyhb3NREHowgN9uiCDMwq;5300209
12cgpFdJViXbwHbhrA3TuW1EGnL25Zqc3P;1GPh38pm7uB1ycq5brrNEwD9kuetaXyrNj;866889
12cgpFdJViXbwHbhrA3TuW1EGnL25Zqc3P;bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;235264001
12cgpFdJViXbwHbhrA3TuW1EGnL25Zqc3P;3MtoXeBmqjBE7qkRTwyE4BAMe516by8Yey;21259169
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;3MtoXeBmqjBE7qkRTwyE4BAMe516by8Yey;21259169
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;1GPh38pm7uB1ycq5brrNEwD9kuetaXyrNj;866889
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;3J8FviaZaz9zRXMgQLi7Bctgitbwdpy1FJ;960907
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;3HqzSAjKN7iYeR2EcbkkAuQPQr6ArifZUf;189939
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;3C1gtJDfxQvtFDEcBJesXseevZUa3yvtbc;461838436
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;1JCcC9G1GuR87ZChRTjosbqJj7JGhELiBK;1065304
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;14xQ3MTRhBMiRGLrBZx41UhT7XVMJktfac;2541269
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;35C5CcwUcWvrWtuJnWdyef6HdVbJPSacrz;1335156
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;36P7HM21suyM33krD7uAGJis3HpJrezRAx;1473728
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;3EVhEwSLkqZULFL3SL1xygvjtid5mAUjbT;4059200
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;10797325038
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;33L5M7KdGBny6LrVyr9Rkdcyfd6zC4vVXE;130000
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;297227214
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;1DM8iFa9jRjjcqVpFLomuRrCq3XGVEzVPH;807332
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;73431427
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;1DsWkXsSZY6MLXHEivNqgg3V3qubpRNTAL;1319800
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;72061627
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;1J7FCCefF87MX9cPUZsfCFaMBXTWsrPYzC;178688
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;71832939
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1qxjwsmnypugrwlunsrwk22yna3854a9gca40d7d;5069752
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;66713187
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;1AEJyv5psCo5J2fmcZ9gbpH38VGZoEetw6;280838
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;66382349
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;35NJThJES2UxFk7s6PT13xXV6UYbQHhTWy;51000
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;66281349
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;15s8JJj9SCk78NxSyjR2fNcSvG2LvWKFF8;4211011
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;62020338
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;1E5yafLRpsuWuAJLLtS1FxQTHykTRHKrsp;382812
bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;61587526
bc1q4n0qlh4nluqas6jhy5h0u7hu2kq3rqqgg8r7ud;3J8FviaZaz9zRXMgQLi7Bctgitbwdpy1FJ;960907
bc1q4n0qlh4nluqas6jhy5h0u7hu2kq3rqqgg8r7ud;3MtoXeBmqjBE7qkRTwyE4BAMe516by8Yey;21259169
bc1qclsyzuql4sn06nxasd79e5c6fwsp2a3hcyhlkd;3HqzSAjKN7iYeR2EcbkkAuQPQr6ArifZUf;189939
bc1qclsyzuql4sn06nxasd79e5c6fwsp2a3hcyhlkd;3J8FviaZaz9zRXMgQLi7Bctgitbwdpy1FJ;960907
bc1qclsyzuql4sn06nxasd79e5c6fwsp2a3hcyhlkd;3C1gtJDfxQvtFDEcBJesXseevZUa3yvtbc;461838436
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;3C1gtJDfxQvtFDEcBJesXseevZUa3yvtbc;461838436
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;3HqzSAjKN7iYeR2EcbkkAuQPQr6ArifZUf;189939
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;1JCcC9G1GuR87ZChRTjosbqJj7JGhELiBK;1065304
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;10797325038
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;33L5M7KdGBny6LrVyr9Rkdcyfd6zC4vVXE;130000
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;297227214
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;1J7FCCefF87MX9cPUZsfCFaMBXTWsrPYzC;178688
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;71832939
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1qxjwsmnypugrwlunsrwk22yna3854a9gca40d7d;5069752
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;66713187
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;1AEJyv5psCo5J2fmcZ9gbpH38VGZoEetw6;280838
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;66382349
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;35NJThJES2UxFk7s6PT13xXV6UYbQHhTWy;51000
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;66281349
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;15s8JJj9SCk78NxSyjR2fNcSvG2LvWKFF8;4211011
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;62020338
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;1E5yafLRpsuWuAJLLtS1FxQTHykTRHKrsp;382812
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;61587526
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;53748745
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;3DnKBwkBpGYGt1NFuzQLoZikt2VQo9nekw;120785
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;53577960
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;3KnVFWzK1aPHVHV34N32GoLkbBBhTnu2Fi;54238
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;3ChSuSy3oeBvjtkPQDH5yERspPzS8fzehe;609645016
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;391j5a1fBamt2CL7mNAHy5LnSQG44htkJv;634769951
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;7153478716
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;37RyWucrxKgWP9TVcSfPbSz52uvsuSDJhQ;2000000
17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;3NoNoLnCKNyn3BRqfKKGvyoG5vefPCg8XC;5813460
1HoCkdexXyZ5CrbqqjUgwD5afLr5AzvvjY;1JCcC9G1GuR87ZChRTjosbqJj7JGhELiBK;1065304
1HoCkdexXyZ5CrbqqjUgwD5afLr5AzvvjY;14xQ3MTRhBMiRGLrBZx41UhT7XVMJktfac;2541269
3P1t2GMtNt4nG5a1YRDR37Li9Jesv47fYP;14xQ3MTRhBMiRGLrBZx41UhT7XVMJktfac;2541269
3P1t2GMtNt4nG5a1YRDR37Li9Jesv47fYP;35C5CcwUcWvrWtuJnWdyef6HdVbJPSacrz;1335156
3AWDcijmqdgb4Hxpra3p2k8nfm76UFCDed;35C5CcwUcWvrWtuJnWdyef6HdVbJPSacrz;1335156
3AWDcijmqdgb4Hxpra3p2k8nfm76UFCDed;36P7HM21suyM33krD7uAGJis3HpJrezRAx;1473728
38nAb22PDM1RxRstV1PSLWVVMHtdvQCP2c;36P7HM21suyM33krD7uAGJis3HpJrezRAx;1473728
38nAb22PDM1RxRstV1PSLWVVMHtdvQCP2c;3EVhEwSLkqZULFL3SL1xygvjtid5mAUjbT;4059200
378Xn5UaDM2wBWdwS1wCraMd7f4nxKaTLj;3EVhEwSLkqZULFL3SL1xygvjtid5mAUjbT;4059200
378Xn5UaDM2wBWdwS1wCraMd7f4nxKaTLj;17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;10797325038
3B3NCFtsj4ngRP4Fbw3RbzruCWqdhvuqhM;17A16QmavnUfCW11DAApiJxp7ARnxN5pGX;10797325038
3B3NCFtsj4ngRP4Fbw3RbzruCWqdhvuqhM;33L5M7KdGBny6LrVyr9Rkdcyfd6zC4vVXE;130000
3B2oK1JxEEutw4AcNjrBiX7NMP3z9mYzzj;33L5M7KdGBny6LrVyr9Rkdcyfd6zC4vVXE;130000
3B2oK1JxEEutw4AcNjrBiX7NMP3z9mYzzj;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;297227214
3JSeLHSmMzsf2v7oz5XmCoS3AX7p3DriS7;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;297227214
3JSeLHSmMzsf2v7oz5XmCoS3AX7p3DriS7;1DM8iFa9jRjjcqVpFLomuRrCq3XGVEzVPH;807332
3CNRshnHxugXZ9Wi13dWGPAvebNxUrR6Y5;1DM8iFa9jRjjcqVpFLomuRrCq3XGVEzVPH;807332
3CNRshnHxugXZ9Wi13dWGPAvebNxUrR6Y5;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;73431427
bc1q925k5r8g8jnf4z5r2szcgkjykv5342deaqskqy;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;73431427
bc1q925k5r8g8jnf4z5r2szcgkjykv5342deaqskqy;1DsWkXsSZY6MLXHEivNqgg3V3qubpRNTAL;1319800
bc1qhhtru0vs94dc82j9n5qansppy8rm39nn3qg4gv;1DsWkXsSZY6MLXHEivNqgg3V3qubpRNTAL;1319800
bc1qhhtru0vs94dc82j9n5qansppy8rm39nn3qg4gv;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;72061627
bc1qpp7esvvxsh0rq4dn6tdqaxddy8mdpvekjh6qmv;bc1q8lrcj8dxk4kq92v5ujf694vmvgqwdrv78k3m4p;72061627
bc1qpp7esvvxsh0rq4dn6tdqaxddy8mdpvekjh6qmv;1J7FCCefF87MX9cPUZsfCFaMBXTWsrPYzC;178688
