Source;Target;Weight
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;92366314
1Di1YoMov6Ua3gPedfQz7TkP6iTLqbPUzi;bc1qpyjutel6d4gj50dscphjrqcp29ljtfjel7ccap;50000
1Di1YoMov6Ua3gPedfQz7TkP6iTLqbPUzi;1Di1YoMov6Ua3gPedfQz7TkP6iTLqbPUzi;40621996
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1Di1YoMov6Ua3gPedfQz7TkP6iTLqbPUzi;40621996
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1qwhpaa9z3xps84wgkgmy8ku63e0z3l7fu4ahqpf;1981049
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;886793656
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1EMCK6UtbCoUJ6qEnoAjE5bv23HEnK9uAo;278240
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;689928325
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1qj72f6jx7hxlfyly7rf300da63gvqgk8vq24zt6;526133
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1qwf9jcnq8f22plts8q5mpfxpk4sh9w40k7n2lt3;597120
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;451147257
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;32mBJ1wi2MXJScxHjDqLN68A4LSc9dPstE;647500
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1CUu9DH5CkGsDMLtHX4TqXmcuX7UBBs3hs;268130
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;529660441
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1FEvo3zDngiJqv5ZdN1TwvEuorBo95vnn4;21329848
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1qseejk5dll22px3whyadczvmpfend0r3efz37ky;8517776
