Source;Target;Weight
bc1q7d6vae2qnrny04cn0p9up92rjjwjg66ay4xc9e;bc1q6fjyez4t6t2dkrvq53k6g60pczuud84gz2td0z;20000
bc1q7d6vae2qnrny04cn0p9up92rjjwjg66ay4xc9e;3FuRTGSybkeu3YbU4DktMHd7pPkppYmTGV;10384498
12SDcVhBVdEwa6NeGHk4GvTEN766kjEhMF;3FuRTGSybkeu3YbU4DktMHd7pPkppYmTGV;10384498
12SDcVhBVdEwa6NeGHk4GvTEN766kjEhMF;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;15809.42605
bc1qpclt5c4l0mmlseghsr75j5w2j97peje092mdhd;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;15809.42605
bc1qpclt5c4l0mmlseghsr75j5w2j97peje092mdhd;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;75.48649789
bc1qwf7dnl3qjyh8n62lxytwpyv4f85xyy7jgsyrkm;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;75.48649789
bc1qwf7dnl3qjyh8n62lxytwpyv4f85xyy7jgsyrkm;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;17778.3403
bc1qnqljwhj49cjfk4zrmjeszketrz4nk3qdettp42;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;17778.3403
bc1qqlz0jr2tjld9xwk63f46cud3fmza80fs59yx30;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;84.88762612
bc1qqlz0jr2tjld9xwk63f46cud3fmza80fs59yx30;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;94493.10989
bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;94493.10989
bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;451.1836115
bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;423550.9824
bc1q8xhr9xmqwsu8n5j48t2ym85rcknteuys98fcre;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;451.1836115
bc1q8xhr9xmqwsu8n5j48t2ym85rcknteuys98fcre;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;423550.9824
bc1qpaagykv98zcwy6kder52egn578ql7vgkvcvvza;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;423550.9824
bc1qpaagykv98zcwy6kder52egn578ql7vgkvcvvza;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;2022.361864
bc1qfc8a8xxae3teth5qnye5nwcvs4nqwr3gyl3uh7;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;2022.361864
bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;808314.6494
bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;3859.522913
bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;2694273.492
bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;12864.55749
bc1q69qp44txqwdkl0g74yrtm6hxru4jqjywus3mtw;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;3859.522913
bc1q69qp44txqwdkl0g74yrtm6hxru4jqjywus3mtw;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;2694273.492
bc1q6s9jx4k9dv9ehw0ttptwfulwgwkmz2sgwgg0ut;1GbvagUouUghXGi6NcGL1HR6DcEZ5mWPbt;2694273.492
bc1qeuq7t49xk0szr92k6m079yt3rhhyme6t8q2dhs;bc1q5aeah7zcwd4sytlxh732nex4znuqhfpj7qlq9r;12864.55749
